IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
NPNT	0.7856428294917186	0.9869940333762153	-15.172365439324992	0
OLFL1	0.9139938807731574	0.9869940333762153	7.519999999999996	0
OLFL3	0.926278898601862	0.9869940333762153	4.47999999999999	0
PA2GA	0.3044981629290413	0.950974549754525	40.71000000000001	0
PCOC1	0.9720395783250605	0.9869940333762153	2.299999999999997	0
PEDF	0.3322749182925965	0.950974549754525	-30.379999999999995	0
PGBM	0.23323866109059715	0.950974549754525	-23.36999999999999	0
PGCA	0.07641927839010473	0.950974549754525	-94.52999999999999	0
PGS1	0.10445303505665571	0.950974549754525	27.25	0
PGS2	0.21000751783107421	0.950974549754525	36.59	0
PLMN	0.6407237632703076	0.9869940333762153	13.409999999999997	0
PODN	0.7516072390615274	0.9869940333762153	10.440000000000012	0
POSTN	0.2323489724550323	0.950974549754525	-47.75	0
PRELP	0.7655061987943719	0.9869940333762153	10.790000000000006	0
RNAS4	0.36705329964155264	0.950974549754525	73.5	0
S10A4	0.6198310176625699	0.9869940333762153	-18.569999999999993	0
S10A6	0.9533647048926212	0.9869940333762153	-2.739999999999995	0
S10A9	0.23806655723454268	0.950974549754525	89.32372950706755	0
S10AA	0.478054161669234	0.9817906913633042	-19.790000000000006	0
S10AB	0.7298006174937173	0.9869940333762153	-13.689999999999998	0
S10AD	0.3354822459996212	0.950974549754525	-37.17845411655463	0
SAMP	0.9015523395135399	0.9869940333762153	-4.8799999999999955	0
SAP	0.8808037489475652	0.9869940333762153	-6.079999999999998	0
SBSPO	0.39104363270201814	0.950974549754525	19.39	0
SCUB3	0.1835015950860259	0.950974549754525	-63.78	0
SDF1	0.3297104156330194	0.950974549754525	42.019999999999996	0
SLPI	0.39065132350264387	0.950974549754525	62.59000000000002	0
SODE	0.5618444975334838	0.9869940333762153	-28.83999999999999	0
SPRL1	0.43833749025884194	0.9685289180665839	-110.53	0
SRP14	0.7071043326025845	0.9869940333762153	11.675073093579371	0
TAGL2	0.12831613643399162	0.950974549754525	-104.9	0
TARSH	0.6886866525870965	0.9869940333762153	9.679999999999993	0
TENA	0.6581124726419421	0.9869940333762153	28.89	0
TENX	0.6842604065174095	0.9869940333762153	-8.700000000000003	0
THIO	0.28984000853385866	0.950974549754525	-39.7	0
THSD4	0.11620872035021927	0.950974549754525	-79.57000000000001	0
TIMP3	0.10928786139045481	0.950974549754525	59.459999999999994	0
TINAL	0.8535253548972792	0.9869940333762153	5.190000000000012	0
TRYB2	0.05062362428656344	0.950974549754525	70.7192919178656	0
TTHY	0.7031278780652701	0.9869940333762153	-17.14999999999999	0
VTDB	0.7564007224212952	0.9869940333762153	20.319999999999993	0
VTNC	0.9018577385644125	0.9869940333762153	5.940000000000012	0
VWA1	0.4478219012446617	0.9685289180665839	39.66	0
WISP2	0.36554423825414895	0.950974549754525	24.86	0
ICAL	0.7622344363613975	0.9869940333762153	-10.0	0
CRIP2	0.8878271276791091	0.9869940333762153	4.340000000000003	0
IGHM	0.17847381840026016	0.950974549754525	28.020000000000003	0
ITA1	0.8505895677636329	0.9869940333762153	-5.920000000000002	0
ITA8	0.12471115247308205	0.950974549754525	-35.66	0
ITAV	0.1834843130596229	0.950974549754525	-79.46	0
ITB1	0.2800160341757292	0.950974549754525	-48.370000000000005	0
ILK	0.676936323865934	0.9869940333762153	17.590000000000003	0
NEST	0.9422838291744702	0.9869940333762153	2.730000000000004	0
PRDX1	0.43383123503101306	0.9685289180665839	-19.35000000000001	0
PRDX2	0.38107085735055857	0.950974549754525	-21.22999999999999	0
PRDX5	0.17063336866649811	0.950974549754525	-31.519999999999996	0
LRP1	0.37471029100223574	0.950974549754525	-49.26600613687569	0
TGM2	0.34339629842549935	0.950974549754525	-25.279999999999987	0
SERPH	0.27193539474751627	0.950974549754525	-37.31999999999999	0
TAGL	0.33304790002551965	0.950974549754525	-105.20000000000002	0
