IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
KNG1	0.33174678902620613	0.9974399772659213	76.89	0
KV320	0.40668119740720543	0.9974399772659213	-58.20000000000002	0
KVD40	0.6394616915479828	0.9974399772659213	-23.689999999999998	0
LAMA3	0.8838731629332427	0.9974399772659213	-5.496613128921197	0
LAMA4	0.9783980526998002	0.9974399772659213	-1.8400000000000034	0
LAMA5	0.867141553553701	0.9974399772659213	2.7900000000000063	0
LAMB1	0.5781938784134633	0.9974399772659213	-16.809999999999988	0
LAMB2	0.7670978089221937	0.9974399772659213	7.969999999999999	0
LAMC1	0.7683480720588816	0.9974399772659213	6.409999999999997	0
LEG1	0.9966918754599919	0.9974399772659213	0.05999999999998806	0
LEG3	0.7381549903846452	0.9974399772659213	6.340000000000003	0
LG3BP	0.38662400996165147	0.9974399772659213	-61.370000000000005	0
LOXL1	0.48590061550383123	0.9974399772659213	-30.489999999999995	0
LOXL3	0.8179414185302283	0.9974399772659213	7.699676393928058	0
LTBP1	0.3125211832209448	0.9974399772659213	-52.34	0
LTBP2	0.4967453862511664	0.9974399772659213	-37.39999999999999	0
LTBP4	0.2407338695623924	0.9974399772659213	-85.56000000000002	0
LUM	0.5886847429207744	0.9974399772659213	12.269999999999996	0
LYOX	0.9447906475219365	0.9974399772659213	-1.7099999999999937	0
LYSC	0.7270921635816401	0.9974399772659213	18.369999999999997	0
MFAP2	0.3905562761764677	0.9974399772659213	-47.98614009324372	0
MFAP4	0.4992764145344398	0.9974399772659213	-41.459999999999994	0
MFAP5	0.9941745199039298	0.9974399772659213	0.14000000000000057	0
MFGM	0.5936665982018148	0.9974399772659213	-41.989999999999995	0
MGP	0.9663934851696723	0.9974399772659213	-1.7800000000000011	0
MIF	0.282592685073153	0.9974399772659213	-73.57336363497377	0
MIME	0.9943899897200317	0.9974399772659213	-0.11999999999999034	0
MMRN2	0.7328136729873145	0.9974399772659213	20.629999999999995	0
MUC18	0.5476503972309943	0.9974399772659213	13.170000000000002	0
NID1	0.4261958759288099	0.9974399772659213	22.929999999999993	0
NID2	0.507140679295069	0.9974399772659213	32.010000000000005	0
NOV	0.5243913388605292	0.9974399772659213	-47.19999999999999	0
NPNT	0.7077416025444019	0.9974399772659213	-22.96519360523024	0
OLFL1	0.9759816285592866	0.9974399772659213	-1.9000000000000057	0
OLFL3	0.9023595457443587	0.9974399772659213	-5.549999999999997	0
PA2GA	0.8701230884140463	0.9974399772659213	5.5800000000000125	0
PCOC1	0.8511662884508646	0.9974399772659213	11.199999999999989	0
PEDF	0.9492390023925626	0.9974399772659213	-2.7207641982870427	0
PGBM	0.39578905211567317	0.9974399772659213	-18.429999999999993	0
PGCA	0.311163141275158	0.9974399772659213	-62.76999999999998	0
PGS1	0.9133154105175068	0.9974399772659213	2.1099999999999994	0
PGS2	0.40328409221449235	0.9974399772659213	25.930000000000007	0
PLMN	0.3437996454269887	0.9974399772659213	28.590000000000003	0
PODN	0.4744238226183951	0.9974399772659213	-18.50999999999999	0
POSTN	0.8106806027383059	0.9974399772659213	-14.909999999999997	0
PRELP	0.5845796056981154	0.9974399772659213	21.02000000000001	0
RNAS4	0.8541761258304157	0.9974399772659213	7.670000000000002	0
S10A4	0.6349431150729727	0.9974399772659213	-16.779999999999987	0
S10A6	0.7672229585019678	0.9974399772659213	-12.180000000000007	0
S10A9	0.33363180338726073	0.9974399772659213	43.02372950706756	0
S10AA	0.7782632430355838	0.9974399772659213	-8.820000000000007	0
S10AB	0.6440435919885137	0.9974399772659213	-19.127365541272283	0
S10AD	0.9518599681748885	0.9974399772659213	-2.8484541165546204	0
SAMP	0.602958146686824	0.9974399772659213	-22.00999999999999	0
SAP	0.41366346171992285	0.9974399772659213	-31.269999999999996	0
SBSPO	0.32303342871144947	0.9974399772659213	22.129999999999995	0
SCUB3	0.05603801279879452	0.9974399772659213	-87.46000000000001	0
SDF1	0.48083887075918896	0.9974399772659213	35.66999999999999	0
SLPI	0.8683330431123863	0.9974399772659213	7.559531350615714	0
SODE	0.40666203655678757	0.9974399772659213	-36.16	0
SPRL1	0.3218961218018614	0.9974399772659213	-138.78	0
SRP14	0.8720963389093758	0.9974399772659213	5.267247176342195	0
TAGL2	0.43095799075145913	0.9974399772659213	-63.81999999999999	0
TARSH	0.5615494695295826	0.9974399772659213	-15.700000000000003	0
TENA	0.8176574167135653	0.9974399772659213	14.550000000000011	0
TENX	0.9649000032780627	0.9974399772659213	-1.0900000000000034	0
THIO	0.9550067733020149	0.9974399772659213	-2.6199999999999903	0
THSD4	0.11891469096951934	0.9974399772659213	-79.82769780149675	0
TIMP3	0.6177512190346639	0.9974399772659213	19.019999999999996	0
TINAL	0.9886927437157702	0.9974399772659213	-0.4099999999999966	0
TRYB2	0.2653163317246575	0.9974399772659213	37.6292919178656	0
TTHY	0.7885512702663859	0.9974399772659213	16.599999999999994	0
VTDB	0.631899764538103	0.9974399772659213	26.010000000000005	0
VTNC	0.30955592137387855	0.9974399772659213	-40.459999999999994	0
VWA1	0.3686965852865415	0.9974399772659213	46.89164870417831	0
WISP2	0.774081449217252	0.9974399772659213	-7.290000000000006	0
ICAL	0.9066197848744091	0.9974399772659213	-4.1000000000000085	0
CRIP2	0.8697736497565363	0.9974399772659213	4.950000000000003	0
IGHM	0.09501856966511417	0.9974399772659213	51.13	0
ITA1	0.5944383361155068	0.9974399772659213	-15.650000000000006	0
ITA8	0.6422408281217007	0.9974399772659213	-12.959999999999994	0
ITAV	0.5199444685835121	0.9974399772659213	-46.980000000000004	0
ITB1	0.972797026323677	0.9974399772659213	2.205479670094036	0
ILK	0.9755071113201532	0.9974399772659213	1.0921016048188648	0
NEST	0.9447050717402353	0.9974399772659213	-2.1299999999999955	0
PRDX1	0.5539783084860924	0.9974399772659213	-15.920000000000002	0
PRDX2	0.3071545893176817	0.9974399772659213	-24.75	0
PRDX5	0.3292051789519522	0.9974399772659213	-24.090000000000003	0
LRP1	0.35160259905254077	0.9974399772659213	-54.033001253706885	0
TGM2	0.90567845512599	0.9974399772659213	4.670000000000016	0
SERPH	0.6973510061378458	0.9974399772659213	-14.439999999999998	0
TAGL	0.23817742865370886	0.9974399772659213	-125.12000000000002	0
