IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
CO3A1	0.22647606604348625	0.9374529077183364	-26.819999999999993	0
CO4A1	0.49629170223109287	0.9374529077183364	10.779999999999987	0
CO4A2	0.4496917979688909	0.9374529077183364	15.569999999999993	0
CO5A1	0.1124105846553637	0.9374529077183364	-24.5	0
CO5A2	0.15092695006671628	0.9374529077183364	-22.590000000000003	0
CO5A3	0.3643461266335529	0.9374529077183364	-15.212615373033046	0
CO6	0.7054569861112734	0.9374529077183364	-9.960000000000008	0
CO6A1	0.7054569861112734	0.9374529077183364	-19.0	0
CO6A2	0.8205958397554409	0.944639396927775	-30.72	0
CO6A3	0.7913367801006604	0.944639396927775	-12.040000000000006	0
CO8A1	0.49629170223109287	0.9374529077183364	-13.129999999999995	0
CO8A2	0.8205958397554409	0.944639396927775	-7.6299999999999955	0
CO9	0.25683925795785656	0.9374529077183364	22.400000000000006	0
COCA1	0.9397429895770734	0.964088662882179	-34.08000000000001	0
COEA1	0.7623688184698398	0.944639396927775	20.980000000000004	0
COFA1	0.7623688184698398	0.944639396927775	4.060000000000002	0
COGA1	0.9397429895770734	0.964088662882179	-33.84	0
COIA1	0.4496917979688909	0.9374529077183364	39.74000000000001	0
COMP	0.40567889528505297	0.9374529077183364	-31.040000000000006	0
CRAC1	0.15092695006671628	0.9374529077183364	-18.710000000000008	0
CSPG2	0.17361733442494354	0.9374529077183364	64.5	0
CTGF	0.5967012167293563	0.9374529077183364	33.60000000000001	0
CYTC	0.7623688184698398	0.944639396927775	12.61	0
DAG1	0.28991845394256976	0.9374529077183364	-20.489999999999995	0
DEF1	0.6501474440948545	0.9374529077183364	7.410000000000011	0
DERM	0.49629170223109287	0.9374529077183364	-9.019999999999996	0
EDIL3	0.6501474440948545	0.9374529077183364	14.45810315893408	0
ELN	0.17361733442494354	0.9374529077183364	38.14	0
EMIL1	0.17361733442494354	0.9374529077183364	19.78	0
FBLN3	0.22647606604348625	0.9374529077183364	50.24212539077939	0
FBN1	1.0	1.0	-13.64	0
FGF2	0.3074894566186813	0.9374529077183364	29.379999999999995	0
FGL2	0.8798291600118298	0.9571767784744082	30.016817481300606	0
FHR1	0.8205958397554409	0.944639396927775	-15.179999999999993	0
FIBA	0.3257513544787166	0.9374529077183364	106.34000000000002	0
FIBB	0.19876460637323512	0.9374529077183364	138.47	0
FIBG	0.17361733442494354	0.9374529077183364	126.05000000000001	0
FINC	0.7054569861112734	0.9374529077183364	40.3	0
FMOD	0.7623688184698398	0.944639396927775	-0.5	0
GDF10	0.7054569861112734	0.9374529077183364	-6.719999999999999	0
GELS	0.5967012167293563	0.9374529077183364	-23.88000000000001	0
HEMO	0.7054569861112734	0.9374529077183364	-10.530000000000015	0
HPLN1	0.7054569861112734	0.9374529077183364	-30.840000000000003	0
HPT	0.6501474440948545	0.9374529077183364	-45.290000000000006	0
HRG	0.40567889528505297	0.9374529077183364	-16.86999999999999	0
HS71B	0.49629170223109287	0.9374529077183364	-47.56999999999999	0
HSP7C	0.9097218891455553	0.964088662882179	-5.340000000000003	0
HSPB1	0.22647606604348625	0.9374529077183364	16.459999999999994	0
HSPB6	0.5967012167293563	0.9374529077183364	12.39	0
HTRA1	0.25683925795785656	0.9374529077183364	14.189999999999998	0
IBP5	0.8205958397554409	0.944639396927775	33.150000000000006	0
IBP7	0.4496917979688909	0.9374529077183364	1.9100000000000108	0
IC1	0.9397429895770734	0.964088662882179	14.076894565711811	0
IGHA1	0.28991845394256976	0.9374529077183364	88.6245816137212	0
IGHG1	0.3643461266335529	0.9374529077183364	31.38000000000001	0
IGHG2	0.1124105846553637	0.9374529077183364	2.3100000000000023	0
IGHG3	0.0493661947519327	0.9374529077183364	15.969999999999999	0
IGHG4	0.49629170223109287	0.9374529077183364	11.13000000000001	0
IGKC	0.1124105846553637	0.9374529077183364	6.090000000000003	0
IGLL5	0.9397429895770734	0.964088662882179	36.959999999999994	0
ILEU	0.8205958397554409	0.944639396927775	12.261308193109244	0
ITIH1	1.0	1.0	12.349999999999994	0
ITIH2	0.8798291600118298	0.9571767784744082	38.739999999999995	0
ITIH5	0.8205958397554409	0.944639396927775	43.20344803397284	0
KNG1	0.5967012167293563	0.9374529077183364	-38.84000000000002	0
KV320	1.0	1.0	32.34	0
KVD40	0.5453496680111236	0.9374529077183364	45.00307665757501	0
LAMA3	0.9397429895770734	0.964088662882179	-11.1933868710788	0
LAMA4	0.7623688184698398	0.944639396927775	-32.56	0
LAMA5	0.5967012167293563	0.9374529077183364	-0.6099999999999994	0
LAMB1	0.15092695006671628	0.9374529077183364	52.3	0
LAMB2	0.5453496680111236	0.9374529077183364	-17.260000000000005	0
LAMC1	0.49629170223109287	0.9374529077183364	-12.569999999999993	0
LEG1	0.40567889528505297	0.9374529077183364	-13.949999999999989	0
LEG3	0.3643461266335529	0.9374529077183364	-16.03	0
LG3BP	0.7623688184698398	0.944639396927775	32.290000000000006	0
LOXL1	0.17361733442494354	0.9374529077183364	48.64	0
LOXL3	0.08209870865427452	0.9374529077183364	-55.1027079529817	0
LTBP1	0.17361733442494354	0.9374529077183364	55.58	0
LTBP2	0.6501474440948545	0.9374529077183364	14.219999999999985	0
LTBP4	0.25683925795785656	0.9374529077183364	47.370000000000005	0
LUM	0.3257513544787166	0.9374529077183364	-29.64	0
LYOX	0.17361733442494354	0.9374529077183364	-36.55	0
LYSC	0.3643461266335529	0.9374529077183364	90.85	0
MFAP2	0.19876460637323512	0.9374529077183364	24.590000000000003	0
MFAP4	0.5707503880581739	0.9374529077183364	34.39	0
MFAP5	0.5967012167293563	0.9374529077183364	10.189999999999998	0
MFGM	0.5707503880581739	0.9374529077183364	15.11	0
MGP	0.49629170223109287	0.9374529077183364	25.60000000000001	0
MIF	0.3643461266335529	0.9374529077183364	34.633363634973776	0
MIME	0.3643461266335529	0.9374529077183364	-13.330000000000013	0
MMRN2	0.19876460637323512	0.9374529077183364	18.814948626975692	0
MUC18	0.5453496680111236	0.9374529077183364	34.94999999999999	0
NID1	0.17361733442494354	0.9374529077183364	-39.83	0
NID2	0.40567889528505297	0.9374529077183364	-51.35000000000001	0
NOV	0.5453496680111236	0.9374529077183364	95.50999999999999	0
NPNT	0.22647606604348625	0.9374529077183364	50.66282816590525	0
OLFL1	0.3447042220069576	0.9374529077183364	-55.11	0
OLFL3	0.6501474440948545	0.9374529077183364	-19.310000000000002	0
PA2GA	0.49629170223109287	0.9374529077183364	-24.17	0
PCOC1	0.3643461266335529	0.9374529077183364	-50.91999999999999	0
PEDF	0.40567889528505297	0.9374529077183364	17.310764198287046	0
PGBM	0.6501474440948545	0.9374529077183364	9.989999999999995	0
PGCA	0.6501474440948545	0.9374529077183364	-8.469999999999999	0
PGS1	0.7054569861112734	0.9374529077183364	-7.939999999999998	0
PGS2	0.1124105846553637	0.9374529077183364	-55.730000000000004	0
PLMN	0.05878172135535886	0.9374529077183364	-50.10000000000001	0
PODN	0.5453496680111236	0.9374529077183364	-9.38000000000001	0
POSTN	0.5967012167293563	0.9374529077183364	45.579999999999984	0
PRELP	0.25683925795785656	0.9374529077183364	-42.59	0
RNAS4	0.27303633975118835	0.9374529077183364	88.29	0
S10A4	0.8798291600118298	0.9571767784744082	5.829999999999998	0
S10A6	0.7623688184698398	0.944639396927775	31.66000000000001	0
S10A9	0.1124105846553637	0.9374529077183364	-61.13	0
S10AA	0.49629170223109287	0.9374529077183364	-16.919999999999987	0
S10AB	0.5967012167293563	0.9374529077183364	25.84428906158159	0
S10AD	0.3257513544787166	0.9374529077183364	-11.340000000000003	0
SAMP	0.8798291600118298	0.9571767784744082	24.389999999999986	0
SAP	0.40567889528505297	0.9374529077183364	33.42999999999999	0
SBSPO	0.3643461266335529	0.9374529077183364	-23.58	0
SCUB3	0.3257513544787166	0.9374529077183364	66.59544893208121	0
SDF1	0.7054569861112734	0.9374529077183364	14.370000000000005	0
SLPI	0.3257513544787166	0.9374529077183364	10.731824098917102	0
SODE	0.6501474440948545	0.9374529077183364	20.980000000000004	0
SPRL1	0.25683925795785656	0.9374529077183364	10.470000000000006	0
SRP14	0.9397429895770734	0.964088662882179	0.9227528236578024	0
TAGL2	0.25683925795785656	0.9374529077183364	-3.8100000000000165	0
TARSH	0.6501474440948545	0.9374529077183364	-8.870000000000005	0
TENA	0.27303633975118835	0.9374529077183364	-30.47	0
TENX	0.7054569861112734	0.9374529077183364	-11.340000000000003	0
THIO	0.9397429895770734	0.964088662882179	-22.49000000000001	0
THSD4	0.18587673236587576	0.9374529077183364	61.66769780149676	0
TIMP3	0.5967012167293563	0.9374529077183364	-18.439999999999998	0
TINAL	0.9397429895770734	0.964088662882179	-8.769999999999996	0
TRYB2	0.17361733442494354	0.9374529077183364	-46.06999999999999	0
TTHY	0.5967012167293563	0.9374529077183364	-23.060000000000002	0
VTDB	0.9698499769931556	0.9898468837352825	4.812307911744426	0
VTNC	0.7054569861112734	0.9374529077183364	16.22	0
VWA1	0.1305700181157362	0.9374529077183364	-54.20471799580402	0
WISP2	0.7054569861112734	0.9374529077183364	7.700000000000003	0
ICAL	0.8205958397554409	0.944639396927775	15.620000000000005	0
CRIP2	0.8205958397554409	0.944639396927775	16.870000000000005	0
IGHM	0.6501474440948545	0.9374529077183364	16.139999999999986	0
ITA1	0.8798291600118298	0.9571767784744082	32.85000000000001	0
ITA8	0.5967012167293563	0.9374529077183364	13.959999999999994	0
ITAV	0.4496917979688909	0.9374529077183364	18.790000000000006	0
ITB1	0.8798291600118298	0.9571767784744082	-14.155479670094039	0
ILK	0.7054569861112734	0.9374529077183364	-18.19210160481886	0
NEST	0.7054569861112734	0.9374529077183364	-1.9599999999999937	0
PRDX1	0.6501474440948545	0.9374529077183364	2.9399999999999977	0
PRDX2	0.8205958397554409	0.944639396927775	3.680000000000007	0
PRDX5	0.40567889528505297	0.9374529077183364	31.080000000000013	0
LRP1	0.5707503880581739	0.9374529077183364	34.42699511683119	0
TGM2	0.7623688184698398	0.944639396927775	2.030000000000001	0
SERPH	0.7623688184698398	0.944639396927775	-12.680000000000007	0
TAGL	0.08209870865427452	0.9374529077183364	60.77000000000001	0
